provider_id,vendor,asn,cidr,start_ip,end_ip,org,scope,status
cherryservers,CherryServers,AS16125,185.191.22.0/23,185.191.22.0,185.191.23.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,185.227.48.0/22,185.227.48.0,185.227.51.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,185.8.104.0/23,185.8.104.0,185.8.105.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,188.214.128.0/21,188.214.128.0,188.214.135.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,213.252.248.0/23,213.252.248.0,213.252.249.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,45.10.158.0/23,45.10.158.0,45.10.159.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,45.40.122.0/24,45.40.122.0,45.40.122.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,46.166.160.0/20,46.166.160.0,46.166.175.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,5.199.160.0/22,5.199.160.0,5.199.163.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,5.199.168.0/21,5.199.168.0,5.199.175.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,82.206.0.0/23,82.206.0.0,82.206.1.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,82.206.10.0/23,82.206.10.0,82.206.11.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,82.23.2.0/24,82.23.2.0,82.23.2.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.109.0/24,84.32.109.0,84.32.110.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.110.0/24,84.32.109.0,84.32.110.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.149.0/24,84.32.149.0,84.32.149.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.151.0/24,84.32.151.0,84.32.151.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.178.0/23,84.32.178.0,84.32.179.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.209.0/24,84.32.209.0,84.32.209.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.214.0/23,84.32.214.0,84.32.215.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.244.0/24,84.32.244.0,84.32.244.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.248.0/24,84.32.248.0,84.32.248.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.25.0/24,84.32.25.0,84.32.25.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.51.0/24,84.32.51.0,84.32.51.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.83.0/24,84.32.83.0,84.32.83.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.9.0/24,84.32.9.0,84.32.9.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,84.32.97.0/24,84.32.97.0,84.32.97.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,85.204.74.0/24,85.204.74.0,85.204.74.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,87.120.192.0/23,87.120.192.0,87.120.193.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,87.121.62.0/23,87.121.62.0,87.121.63.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,87.232.136.0/21,87.232.136.0,87.232.143.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,88.216.127.0/24,88.216.127.0,88.216.127.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,88.216.197.0/24,88.216.197.0,88.216.197.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,88.216.215.0/24,88.216.215.0,88.216.215.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,88.216.62.0/24,88.216.62.0,88.216.62.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,88.216.90.0/24,88.216.90.0,88.216.90.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,88.216.93.0/24,88.216.93.0,88.216.93.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,89.106.4.0/24,89.106.4.0,89.106.4.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,89.213.254.0/23,89.213.254.0,89.213.255.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,89.35.178.0/24,89.35.178.0,89.35.178.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,93.115.24.0/21,93.115.24.0,93.115.31.255,UAB Cherry Servers,provider_allocated,candidate
cherryservers,CherryServers,AS16125,95.169.164.0/24,95.169.164.0,95.169.164.255,UAB Cherry Servers,provider_allocated,candidate
cloudzy,Cloudzy,AS396998,104.152.140.0/24,104.152.140.0,104.152.140.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,172.111.34.0/24,172.111.34.0,172.111.34.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,205.220.224.0/23,205.220.224.0,205.220.225.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,205.220.228.0/24,205.220.228.0,205.220.228.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,205.220.230.0/23,205.220.230.0,205.220.231.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,206.71.159.0/24,206.71.159.0,206.71.159.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,209.237.140.0/24,209.237.140.0,209.237.140.255,"Path Network, Inc.",provider_allocated,candidate
cloudzy,Cloudzy,AS396998,23.183.240.0/21,23.183.240.0,23.183.247.255,"Path Network, Inc.",provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.132.0/24,102.129.132.0,102.129.132.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.141.0/24,102.129.141.0,102.129.141.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.143.0/24,102.129.143.0,102.129.143.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.147.0/24,102.129.147.0,102.129.147.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.154.0/23,102.129.154.0,102.129.155.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.158.0/23,102.129.158.0,102.129.159.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.161.0/24,102.129.161.0,102.129.164.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.162.0/23,102.129.161.0,102.129.164.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.164.0/24,102.129.161.0,102.129.164.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.169.0/24,102.129.169.0,102.129.169.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.171.0/24,102.129.171.0,102.129.171.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.174.0/24,102.129.174.0,102.129.174.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.181.0/24,102.129.181.0,102.129.181.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.204.0/24,102.129.204.0,102.129.204.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.223.0/24,102.129.223.0,102.129.223.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.227.0/24,102.129.227.0,102.129.228.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.228.0/24,102.129.227.0,102.129.228.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.230.0/24,102.129.230.0,102.129.230.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.239.0/24,102.129.239.0,102.129.239.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.129.243.0/24,102.129.243.0,102.129.243.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.135.15.0/24,102.135.15.0,102.135.15.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.17.0/24,102.165.17.0,102.165.17.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.21.0/24,102.165.21.0,102.165.21.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.28.0/23,102.165.28.0,102.165.29.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.32.0/23,102.165.32.0,102.165.33.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.35.0/24,102.165.35.0,102.165.37.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.36.0/23,102.165.35.0,102.165.37.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.42.0/24,102.165.42.0,102.165.42.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.165.50.0/24,102.165.50.0,102.165.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.218.103.0/24,102.218.103.0,102.218.103.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.38.199.0/24,102.38.199.0,102.38.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,102.38.204.0/24,102.38.204.0,102.38.204.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.102.127.0/24,103.102.127.0,103.102.127.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.108.174.0/24,103.108.174.0,103.108.174.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.111.32.0/24,103.111.32.0,103.111.32.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.111.62.0/24,103.111.62.0,103.111.62.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.125.77.0/24,103.125.77.0,103.125.79.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.125.78.0/23,103.125.77.0,103.125.79.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.130.179.0/24,103.130.179.0,103.130.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.149.115.0/24,103.149.115.0,103.149.115.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.171.123.0/24,103.171.123.0,103.171.123.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.210.13.0/24,103.210.13.0,103.210.13.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.210.198.0/23,103.210.198.0,103.210.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.213.212.0/22,103.213.212.0,103.213.215.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.216.173.0/24,103.216.173.0,103.216.173.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.234.239.0/24,103.234.239.0,103.234.239.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.255.76.0/23,103.255.76.0,103.255.77.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.47.52.0/22,103.47.52.0,103.47.55.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.61.197.0/24,103.61.197.0,103.61.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.61.198.0/23,103.61.197.0,103.61.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,103.99.87.0/24,103.99.87.0,103.99.87.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.143.232.0/21,104.143.232.0,104.143.243.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.143.240.0/22,104.143.232.0,104.143.243.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.164.109.0/24,104.164.109.0,104.164.109.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.164.120.0/24,104.164.120.0,104.164.120.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.164.171.0/24,104.164.171.0,104.164.172.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.164.172.0/24,104.164.171.0,104.164.172.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.164.211.0/24,104.164.211.0,104.164.211.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.164.44.0/24,104.164.44.0,104.164.44.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.165.13.0/24,104.165.13.0,104.165.13.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.165.20.0/24,104.165.20.0,104.165.20.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.219.170.0/23,104.219.170.0,104.219.171.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.222.190.0/24,104.222.190.0,104.222.190.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.233.0.0/21,104.233.0.0,104.233.7.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.233.31.0/24,104.233.31.0,104.233.47.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.233.32.0/20,104.233.31.0,104.233.47.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.233.57.0/24,104.233.57.0,104.233.57.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.233.60.0/23,104.233.60.0,104.233.62.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.233.62.0/24,104.233.60.0,104.233.62.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.234.120.0/24,104.234.120.0,104.234.120.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.234.149.0/24,104.234.149.0,104.234.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.234.208.0/24,104.234.208.0,104.234.208.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.234.240.0/24,104.234.240.0,104.234.240.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.238.15.0/24,104.238.15.0,104.238.16.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.238.16.0/24,104.238.15.0,104.238.16.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.238.18.0/24,104.238.18.0,104.238.18.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.238.22.0/24,104.238.22.0,104.238.22.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.238.25.0/24,104.238.25.0,104.238.25.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.110.0/24,104.239.110.0,104.239.110.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.45.0/24,104.239.45.0,104.239.46.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.46.0/24,104.239.45.0,104.239.46.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.48.0/24,104.239.48.0,104.239.48.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.9.0/24,104.239.9.0,104.239.9.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.95.0/24,104.239.95.0,104.239.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.239.99.0/24,104.239.99.0,104.239.99.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.243.212.0/24,104.243.212.0,104.243.212.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.243.214.0/23,104.243.214.0,104.243.215.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.243.240.0/24,104.243.240.0,104.243.240.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.243.242.0/23,104.243.242.0,104.243.244.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.243.244.0/24,104.243.242.0,104.243.244.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.249.29.0/24,104.249.29.0,104.249.29.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.249.32.0/22,104.249.32.0,104.249.37.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.249.36.0/23,104.249.32.0,104.249.37.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.249.55.0/24,104.249.55.0,104.249.55.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.163.0/24,104.250.163.0,104.250.163.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.169.0/24,104.250.169.0,104.250.169.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.179.0/24,104.250.179.0,104.250.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.181.0/24,104.250.181.0,104.250.181.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.188.0/24,104.250.188.0,104.250.188.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.191.0/24,104.250.191.0,104.250.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.192.0/21,104.250.191.0,104.250.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,104.250.208.0/20,104.250.208.0,104.250.223.255,Datacamp Limited,provider_allocated,candidate
